Ulasan,Label
"['guna', 'sekaligak', 'muter', 'apotik', 'klo', 'apotik', 'obat', 'kosongserasa', 'pny', 'dokter', 'pribaditinggal', 'duduk', 'manis', 'rumah', 'ngemil', 'kacang', 'sukses', 'halodocditunggu', 'terobos']",Operability
['manfaat'],Operability
"['kode', 'promo', 'gimana', 'min', 'mohon', 'bantu']",Operability
"['cari', 'obat', 'metronidazole', 'atw', 'flagyl', 'gaada', 'ya', 'gk', 'lengkap', 'nih']",Completeness
['bagus'],Operability
['good'],Operability
['muas'],Operability
['mantap'],Operability
['benarhebat'],Operability
"['bantu', 'layan', 'apotek', 'antar', 'moga', 'depan', 'nya']",Operability
"['barusan', 'siang', 'beli', 'gold', 'diplaystore', 'pake', 'pulsa', 'tp', 'pulsa', 'udah', 'hilang', 'goldnya', 'ga', 'dapet', 'nama', 'gamenya', 'narcos', 'cartel', 'wars', 'mohon', 'kembali', 'pulsa', 'anda', 'beli', 'gagal', 'playstore', 'terang', 'batal', 'gimana', 'mohon', 'bantu']",Operability
"['ni', 'sanggat', 'bantu']",Operability
"['aduh', 'bagus', 'suka', 'suka']",Operability
['bagus'],Operability
"['aplikasi', 'bagus', 'tp', 'skrg', 'g', 'bs', 'd', 'buka', 'd', 'hpku', 'abis', 'd', 'update', 'login', 'pakek', 'nomor', 'yg', 'udah', 'daftar', 'yg', 'g', 'lebih', 'dlm', 'guna', 'nomor', 'haduuhh', 'klo', 'yaa', 'g', 'bs', 'd', 'andal']",Operability
['mantap'],Operability
['good'],Operability
"['moga', 'ilmu', 'manfaat']",Operability
"['coba', 'smoga', 'brmanfaat', 'untuk']",Operability
"['bagus', 'beli', 'obad', 'cepat', 'singkat']",Execution Efficiency
"['lumayan', 'bantu']",Operability
['bagus'],Operability
['good'],Operability
"['all', 'thing', 'is', 'good']",Operability
['bagus'],Operability
"['hebat', 'banget']",Operability
"['mantap', 'jiwa']",Operability
['bagus'],Operability
"['dokter', 'ramah', 'trus', 'pesan', 'obat', 'nyampe', 'belanja', 'atas', 'dpt', 'potong', 'rb', 'klo', 'pake', 'kode', 'promo', 'kalo', 'obat', 'lengkap', 'ya', 'makasih']",Completeness
"['mantap', 'tinggal', 'bilang', 'antar']",Operability
['bantu'],Operability
['mantap'],Operability
"['mudah', 'bantu', 'mudah']",Simplicity
['keren'],Operability
"['y', 'nti', 'klw', 'bagus']",Operability
['bantu'],Operability
['bantu'],Operability
['mantap'],Operability
"['bantu', 'mendptkan', 'yg', 'perlu', 'sehat', 'utama']",Operability
"['aplikasi', 'loading', 'ga', 'tau', 'sakit']",Error Tolerance
['bagus'],Operability
"['mg', 'canggih', 'dgn', 'perkembanhan', 'zaman']",Execution Efficiency
['mantap'],Operability
"['puas', 'nambah']",Operability
"['mudamudahan', 'aplikasi', 'bsa', 'dipake']",Simplicity
"['klik', 'beli', 'barang', 'smua', 'habis', 'pas', 'barang', 'dicancel', 'otomatis', 'kasihan', 'gojek', 'telepon', 'karna', 'gojek', 'baca', 'tercancel', 'aplikasi', 'gakjelas']",Simplicity
['amannyamanmudah'],Simplicity
"['bantu', 'bnget']",Operability
['bagus'],Operability
"['jelek', 'ribet', 'fhoto', 'prodak', 'ga', 'ga', 'da', 'informasia', 'pokoka', 'jelek']",Simplicity
"['aplikasi', 'abalsetiap', 'order', 'batal', 'udah', 'bosen', 'order', 'kasihan', 'jg', 'drivernya', 'bikin', 'aplikasi', 'yg', 'bagus', 'jgn', 'stengah']",Operability
"['karna', 'info', 'manfaat']",Operability
['good'],Operability
['good'],Operability
['bagus'],Operability
"['kolom', 'ulas', 'kalo', 'suruh', 'koemntar', 'kolom', 'chat', 'us', 'aplikasi', 'nya', 'gk', 'bantu']",Operability
"['bagusss', 'bangettttttty']",Operability
"['bergunasukses', 'maju']",Operability
"['ya', 'ampundrivernya', 'ganti', 'muluudh', 'dapetganti', 'lgdapet', 'ganti', 'lgga', 'jelasnunggu', 'driver', 'aja', 'jamsekalinya', 'dapet', 'drivernya', 'ga', 'angkat', 'telphadeeehhh', 'keburu', 'yg', 'sakit', 'pingsan', 'deh', 'kl', 'gin', 'batalin', 'ajalahlama', 'bageettt']",Simplicity
"['aq', 'coba', 'dlu', 'aplikasi', 'nyaklo', 'emg', 'bagus', 'kasi', 'bintang', 'bnyak']",Operability
"['manfaat', 'bantu', 'kondisi', 'sehat']",Operability
"['kali', 'pesan', 'obat', 'cepat', 'murah', 'voucher', 'diskon']",Execution Efficiency
"['mhon', 'lbih', 'mudah', 'downlod', 'syukton', 'katsir']",Simplicity
"['blmz', 'coba', 'kaya', 'bagus']",Operability
['hebat'],Operability
"['malam', 'cari', 'obat', 'alami', 'kadang', 'cari', 'apotik', 'aplikasis', 'halodoc', 'bantu', 'sen', 'obat', 'rada', 'jarang', 'temu', 'apotik', 'deket', 'rumah', 'nemu', 'apotik', 'tempat', 'rumah', 'efisien', 'bantu', 'tingkatin', 'layan', 'ya']",Execution Efficiency
"['dokter', 'gk', 'yg', 'gk']",Simplicity
"['mu', 'coba', 'klo', 'bagus', 'nti', 'bru', 'ksih', 'full', 'bintangy', 'smeoga', 'bsa', 'batu']",Operability
"['sanggat', 'bagus', 'canggih']",Execution Efficiency
"['kasi', 'tar', 'kaloao', 'bagus']",Operability
"['terimakasih', 'mudah', 'utk', 'beli', 'obat', 'lbh', 'tenang', 'resep', 'dokter']",Simplicity
['bagus'],Operability
"['bagus', 'ga', 'sih']",Operability
"['bagus', 'lokasi', 'kirim', 'obat', 'luas']",Operability
"['moga', 'manfaat']",Operability
['bagus'],Operability
['bantu'],Operability
"['bagus', 'engga', 'ha']",Operability
"['mdhn', 'manfaat', 'umtk', 'keluarga']",Operability
"['keren', 'laj']",Operability
"['bantu', 'traveling', 'dadak', 'butuh', 'obat']",Operability
"['aplikasi', 'bagus', 'hp', 'taro', 'jalan', 'injek', 'injek', 'sampar', 'hancur']",Operability
['good'],Operability
['bagus'],Operability
"['ribet', 'banyak', 'aplikasi', 'udah', 'bagus', 'aplikasi', 'aja', 'suruh', 'download', 'aplikasi']",Operability
"['bantu', 'sekalikita', 'tinggal', 'duduk', 'manis', 'aja', 'deh', 'rmh']",Operability
['bantu'],Operability
['bantu'],Operability
"['bantu', 'hian']",Operability
['bantu'],Operability
"['bantu', 'banget', 'saat', 'genting', 'butuh', 'obatapalagi', 'pas', 'hujan', 'ngga', 'kendara']",Operability
"['masya', 'allah', 'bantu', 'terima', 'kasih', 'dr', 'deasy', 'yg', 'kirim', 'obat', 'utkku', 'pagi', 'tlp', 'keadaantrmkshjazakillahu', 'khaer']",Operability
"['jelas', 'jelas', 'cepat', 'paham']",Simplicity
"['simply', 'user', 'friendly', 'mudah']",Simplicity
"['terima', 'kaih', 'halodoc', 'bantu', 'malas', 'rumah']",Operability
"['coba', 'ya', 'liat', 'komentar', 'yg', 'udah', 'maka', 'kog', 'liat', 'manfaat']",Operability
['muas'],Operability
"['mantap', 'banget', 'aplikasi', 'gak', 'nyesel', 'deh', 'download', 'aplikasi', 'lihat', 'obat', 'butuh']",Operability
['baguss'],Operability
"['coba', 'kasih', 'bintang', 'kalo', 'aplikasi', 'nya', 'bagus', 'ksh', 'bintang']",Operability
"['check', 'up', 'lab', 'prodia', 'dgn', 'mudah', 'download', 'halodoc', 'recommended']",Simplicity
"['apk', 'bagus']",Operability
"['makas', 'bantu']",Operability
"['membantuharga', 'obat', 'murah']",Operability
"['gojek', 'kereen', 'buat', 'indonesia', 'loh', 'makasih', 'gojek', 'mudah', 'hidup', 'orang']",Simplicity
['bagus'],Operability
['bantu'],Operability
"['the', 'best']",Operability
['bagus'],Operability
"['layan', 'nya', 'dokter', 'ramah', 'suka', 'drg', 'haryanto', 'ag', 'spprosterimakasih', 'moga', 'bagus', 'manfaat']",Operability
"['bantu', 'bangetttttttt', 'jdi', 'ga', 'ribet', 'apotik', 'murah', 'gak', 'pake', 'ingkir', 'udah', 'kali', 'beli', 'dsni', 'cpt', 'smpe', 'makasih', 'aplikasi', 'tingkat', 'kualitas', 'nya', 'kalo', 'bintang', 'gue', 'kasih', 'bintang', 'aplikasi']",Operability
"['good', 'aplikasi']",Operability
['bagus'],Operability
"['membantuapalagi', 'promo', 'nya', 'suksea', 'tes', 'halodocsering', 'aja', 'promo', 'nya']",Operability
['manfaat'],Operability
"['aplikasi', 'bantu', 'saran', 'hallo', 'doc', 'expansi', 'daerah', 'besok', 'langgan', 'jgn', 'sampe', 'kualitas', 'layan', 'kurang', 'ya', 'sukses', 'hallo', 'doc']",Operability
"['bantu', 'tp', 'harga', 'mahal', 'ya']",Operability
"['bermanfaatsemoga', 'depan']",Operability
"['kali', 'pakai', 'aplikasi', 'mudah', 'obat', 'asli', 'yaaa', 'karna', 'harga', 'murah']",Simplicity
"['saran', 'cepat', 'cari', 'aplikasi']",Execution Efficiency
"['terima', 'kasih', 'bantu', 'nya']",Operability
"['moga', 'manfaat']",Operability
"['z', 'suka', 'aplikasi', 'yg', 'bantu', 'saranbagaimana', 'buat', 'aplikasi', 'initerimakasih']",Operability
"['bagus', 'bintang', 'nya']",Operability
"['mudah', 'cari', 'obat', 'herbal']",Simplicity
"['mantap', 'jiwa']",Operability
"['bantu', 'asa', 'dokter', 'pribadi', 'antri', 'thanks', 'halodoc', 'sukses', 'tingkat', 'pelatanannya']",Operability
"['kasi', 'aja', 'kecewa', 'tp', 'untung', 'baik', 'chat', 'langsung', 'bantu', 'good', 'job']",Operability
['bagus'],Operability
['bagus'],Operability
"['bantu', 'mahmud', 'yg', 'nggak', 'sllu', 'kluar', 'rumah', 'beli', 'obat', 'karna', 'nggak', 'neni']",Operability
"['moga', 'tunjang', 'sehat', 'bantu', 'mudah', 'pasien']",Simplicity
['gak'],Simplicity
"['bantu', 'banget', 'org', 'sakit', 'yg', 'ga', 'beli', 'obat', 'thanks', 'berat', 'aplikasi', 'dapet', 'pahala', 'heheheh']",Operability
"['mebantu', 'butuh', 'obat']",Operability
['bantu'],Operability
['bagus'],Operability
"['mantapinovasi', 'yg', 'manfaat']",Operability
['good'],Operability
"['sangattt', 'membantuu', 'aplgii', 'pas', 'sibuk', 'nya', 'gak', 'bsa', 'obat', 'gak', 'smpet', 'konsultasi', 'aplikasi', 'bantu']",Operability
"['bantu', 'butuh']",Operability
['mantap'],Operability
"['teman', 'ku', 'kirim', 'suplemen', 'vitamin', 'gratismantap']",Operability
"['integrated', 'gojek', 'driver', 'pilih', 'obat', 'lengkap', 'bantu']",Completeness
"['respon', 'cepat']",Execution Efficiency
"['bagus', 'dokter', 'baca', 'chat', 'tp', 'balas', 'dokter', 'coba', 'laku', 'konsultasi', 'responnya']",Operability
"['aplikasi', 'bagus', 'sya', 'msih', 'krang', 'puas', 'dgan', 'beberpa', 'dokter', 'krna', 'tdk', 'jelas', 'yg', 'lbih', 'responnya', 'lambat', 'sya', 'krang', 'tau', 'mmang', 'krna', 'sibuk', 'atw', 'mmang', 'gk', 'membantutrims']",Simplicity
"['layan', 'muas']",Operability
['good'],Operability
['bagus'],Operability
"['suka', 'bikin', 'simple', 'beli', 'obat', 'chat', 'konsul', 'dokter', 'moga', 'manfaat', 'sukses']",Simplicity
"['bantu', 'voucher', 'potong', 'harga', 'fungsi', 'bayar', 'normal', 'harga', 'yg', 'tera', 'harga', 'promo', 'guna', 'kode', 'voucher', 'chat', 'dgn', 'customer', 'service', 'slow', 'respons', 'isi', 'robot', 'bs', 'ada', 'telpon', 'jg', 'gak', 'angkat', 'ngabisin', 'pulsa', 'kuota', 'download', 'aplikasi']",Operability
['good'],Operability
"['alhamdulillah', 'bantu', 'banget', 'guys', 'yg', 'males', 'rumah', 'emang', 'gabisa', 'apotik', 'dokter']",Operability
['mudah'],Simplicity
"['ga', 'having', 'problems', 'cepat', 'estimasi']",Execution Efficiency
"['hoa', 'sgt', 'puas', 'dg', 'layan', 'chat', 'dg', 'dr', 'putra', 'rizki', 'fast', 'respon', 'bgt', 'fitur', 'sgt', 'bantu', 'im', 'statisfied', 'with', 'my', 'health', 'care']",Execution Efficiency
"['membantubeli', 'obat', 'apotek', 'mudahgratis', 'ongkir', 'pulaa', 'thanks', 'halodoc']",Simplicity
"['good', 'job']",Operability
"['bagus', 'gk', 'sedia', 'obat', 'yg', 'd', 'rb']",Operability
['bantu'],Operability
"['gak', 'bagus']",Operability
['good'],Operability
"['dokter', 'nya', 'pda', 'gak', 'jelasorang', 'nanya', 'd', 'chat', 'gk', 'd', 'balesd', 'tlpon', 'gak', 'angkat', 'gua', 'download', 'ni', 'aplikasi', 'gak', 'manfaat']",Simplicity
"['bantu', 'konsultasi']",Operability
"['dokter', 'cepat', 'tanggap', 'resep', 'obat', 'terimakasih', 'halodoc', 'bantu']",Execution Efficiency
"['aplikasi', 'bantu', 'dokter', 'nya', 'bnyak', 'bsa', 'tnya', 'langsung', 'balesjd', 'langsung', 'tau', 'yg', 'alamin', 'kasi', 'bintang', 'aplikasi', 'bagus', 'banget']",Operability
"['bantu', 'saat']",Operability
"['bantu', 'aplikasi', 'karna', 'asisten', 'apoteker', 'wajib', 'tau', 'nama', 'obat', 'obat', 'asing', 'yg', 'tau', 'nama']",Operability
['mantap'],Operability
"['bantu', 'terima', 'kasih', 'halodoc']",Operability
"['moga', 'manfaat']",Operability
"['bagus', 'kaleeessss']",Operability
"['bantu', 'aplikasi', 'halodok']",Operability
"['bagus', 'banget']",Operability
"['aplikasilikasi', 'bagus', 'bantu', 'sayang', 'kurir', 'ga', 'faham', 'jalan']",Operability
"['is', 'the', 'best', 'aplikasi', 'yg', 'bantu']",Operability
"['bagus', 'tau', 'halodok', 'kantong', 'plastik', 'bungkus', 'obat', 'tes', 'aplikasi', 'mudahthanks', 'halodok']",Simplicity
"['membantuharganya', 'dgn', 'harga', 'apotik', 'free', 'delivery', 'promo']",Operability
"['good', 'membangu', 'yg', 'serang', 'vertigo', 'mndadak']",Operability
['bantu'],Operability
"['manfaat', 'promonya', 'thanks', 'halodoc']",Operability
['bagus'],Operability
"['sangt', 'bantu']",Operability
"['aplikasi', 'keren', 'dokter', 'ramah', 'kondisi', 'pasien']",Operability
['bantu'],Operability
"['terimakasih', 'halodoc', 'bantu', 'sipp']",Operability
['bagus'],Operability
"['bantu', 'praktis', 'flexible']",Execution Efficiency
"['tingkat', 'puas', 'tpii', 'kadang', 'brang', 'kosong', 'btw', 'tq', 'halodoc']",Operability
"['halodoc', 'mudah', 'aplikasi', 'bagus', 'tinggi', 'badan', 'doc']",Simplicity
"['moga', 'aplikasi', 'manfaat', 'keluarga']",Operability
"['wow', 'dapat', 'sih', 'bagus']",Operability
"['knp', 'lengkap', 'profile', 'ya', 'to', 'long', 'bantu']",Completeness
"['bantu', 'syjdi', 'ga', 'rsu', 'klw', 'sakit', 'sja', 'jdi', 'tgl', 'konsultasi', 'aj', 'ma', 'dokter']",Operability
"['aplikasi', 'bantu', 'jka', 'kta', 'dokteratau', 'rumah', 'sakit']",Operability
"['bagussangat', 'membantudan', 'ku', 'suka']",Operability
"['smga', 'bantu', 'smua', 'org', 'tuk', 'konsultasi', 'y']",Operability
"['mudah', 'obat', 'lengkap']",Completeness
"['klw', 'bagus', 'q', 'bintang', 'nya']",Operability
['bantu'],Operability
"['nice', 'program', 'and', 'good', 'luck', 'thank', 'you']",Operability
"['klaw', 'bantu', 'z', 'bintang', 'fool']",Operability
['bagus'],Operability
"['stiap', 'mes', 'obat', 'aplikasi', 'sllu', 'cepat', 'tdak', 'salah', 'love', 'you', 'hallodoc']",Execution Efficiency
['good'],Operability
"['bantu', 'bangett']",Operability
['mantap'],Operability
['mantap'],Operability
"['aplks', 'moga', 'bmanfaat']",Operability
"['terbantutapi', 'ngisi', 'saldo', 'nya', 'go', 'pay', 'ya']",Operability
"['moga', 'manfaat', 'layan', 'aplikasi']",Operability
"['bangus', 'bantu', 'banget']",Operability
['bantu'],Operability
"['bagus', 'pelayananya']",Operability
['bantu'],Operability
['bagus'],Operability
"['terima', 'kasih', 'dokter', 'aplikasi', 'nya', 'manfaat']",Operability
"['moga', 'bantu', 'orang', 'aamiin']",Operability
['good'],Operability
"['canggih', 'sajasuka', 'bgt', 'sm', 'aplikasi', 'inisgt', 'bantu']",Execution Efficiency
['mantap'],Operability
"['membantutp', 'dokter', 'saraf', 'ko', 'ya']",Operability
"['aplikasi', 'bagus', 'sgt', 'bantu']",Operability
"['dok', 'sy', 'single', 'parent', 'usia', 'thn', 'alami', 'sakit', 'kepala', 'yg', 'hebat', 'blm', 'tau', 'sebab', 'nya', 'sakit', 'faktor', 'pikirankecapean', 'istirahat', 'ato', 'tdk', 'imbang', 'pola', 'makantdr', 'yg', 'teraturseimbang', 'ato', 'faktor', 'mohon', 'saran', 'obt', 'nya', 'trima', 'kasih']",Operability
"['moga', 'aplikasi', 'bantu', 'info', 'sehat', 'driver', 'keluarga', 'ny', 'amin']",Operability
"['tambah', 'wawas', 'putar', 'dunia', 'sehat', 'mudah', 'konsultasi', 'dokter', 'praktis', 'mes', 'obat', 'thanks', 'a', 'lot', 'the', 'best']",Simplicity
"['mudah', 'mudah', 'aplikasi', 'bantu']",Simplicity
"['bagus', 'ya', 'baca', 'artikel', 'gak', 'muncul', 'yaa', 'min']",Operability
"['sy', 'harap', 'layananya', 'bagus', 'depa', 'biar', 'praktis', 'gampang', 'yg', 'tulis', 'aplkasi', 'sy', 'nyoba']",Simplicity
['manfaat'],Operability
"['daerah', 'ungar', 'bom', 'sedia', 'mohon', 'cepat', 'lokasi', 'ungar', 'aplikasi', 'halodoc']",Execution Efficiency
['bantu'],Operability
"['bagus', 'banget', 'bantu', 'ngerasa', 'deket', 'banget', 'dokter', 'konsultasi']",Operability
"['sumbertaman', 'kota', 'probolinggo', 'jawa', 'timur', 'sedia', 'mohon', 'sedia', 'cepat']",Execution Efficiency
"['yaudah', 'hapus', 'aja', 'dokter', 'tinggal', 'sesi', 'paksa', 'unintstall', 'bantu', 'jawab', 'yaudah', 'kasih', 'rekomendasi', 'aplikasi', 'payah']",Operability
['bagus'],Operability
"['download', 'bagus', 'kasi', 'lg']",Operability
"['alhamdulillahterimakasih', 'nyaman', 'n', 'bantu', 'jazakumulloh', 'khair']",Operability
['bantu'],Operability
"['bagus', 'dokter', 'e', 'ramah', 'tp', 'sayang', 'blm', 'kejaeab', 'sesi', 'abis']",Operability
"['aplikasi', 'gk', 'guna', 'kosong', 'gk', 'pesan']",Operability
"['aplikasi', 'halodoc', 'bantu', 'jaga', 'sehat', 'tubuh', 'terimakasih', 'halodoc']",Operability
"['bagus', 'aplikasi', 'nya']",Operability
"['nomer', 'sya', 'verifikasi', 'sedih', 'aplikasi', 'bantu', 'sedikit']",Operability
"['berterimakasih', 'bantu', 'antar', 'obat', 'antre']",Operability
['manfaat'],Operability
"['halodoc', 'telpon', 'dokter', 'yg', 'telpon', 'an', 'dr', 'ekawati', 'beliau', 'ramah', 'banget', 'coba', 'chat', 'dokter', 'yg', 'tera', 'aplikasi', 'mudah', 'kecewa', 'sukses']",Simplicity
"['liat', 'dlu', 'klo', 'bagus', 'bintang']",Operability
['bagus'],Operability
"['dokter', 'nya', 'ramah', 'cepat', 'tanggap', 'mesan', 'obat', 'cepat', 'tuju', 'nya', 'terimakasih', 'halodoc']",Execution Efficiency
"['butuh', 'cepat', 'obat', 'halodoc', 'obat', 'cepat', 'ga', 'khawatir', 'ongkir', 'mahal', 'good', 'job']",Execution Efficiency
['bantu'],Operability
"['bagus', 'kelas', 'online']",Operability
"['bantu', 'apl', 'halodocmakasih', 'ptgojek', 'indonesia', 'maju', 'teruspentingkan', 'driver', 'semuaamiin']",Operability
"['aplikasi', 'yg', 'manfaat']",Operability
['good'],Operability
"['bagus', 'dokter', 'tanggap', 'banget', 'jelas', 'ny', 'bgt', 'gk', 'ribet', 'rugi', 'gk', 'download', 'yg', 'cinta', 'sehat']",Simplicity
"['coba', 'dl', 'ya', 'kalo', 'bagus', 'sy', 'ksh', 'lg', 'bintang', 'nya']",Operability
"['manfaat', 'trima', 'kasih']",Operability
"['dokter', 'nya', 'muas', 'kes', 'ketus']",Operability
"['coba', 'ntar', 'kalo', 'bagus', 'rangin', 'bintang']",Operability
"['muuuaatafgffsmg', 'solusi', 'muas']",Operability
['mantap'],Operability
['bantu'],Operability
"['aplikasi', 'yg', 'guna']",Operability
"['ah', 'kaya', 'nya', 'bagus', 'kasih', 'bintang']",Operability
['bagus'],Operability
"['bagus', 'bantu']",Operability
"['moga', 'bantu', 'kaum', 'dhuafa']",Operability
"['moga', 'aplikasi', 'haldoc', 'dokter', 'bener', 'informasi', 'sehat', 'yg', 'sesuai', 'dgn', 'ilmu', 'medis', 'nya', 'yg', 'manfaat', 'orang', 'banyank', 'amal', 'salam', 'sehat', 'sukses']",Operability
['bagus'],Operability
"['bermanfaatterimakasih', 'halo', 'doc']",Operability
"['bagus', 'pakai', 'gopay', 'apotik', 'kirim', 'pantau', 'gps']",Operability
['mantap'],Operability
['bantu'],Operability
"['the', 'best', 'poko', 'nya', 'halodoc', 'keluarga', 'indonesia', 'nya', 'sya', 'bantu', 'nya', 'komsultasi', 'lngsumg', 'dngn', 'dr', 'nyapertolongan', 'yg']",Operability
"['tolong', 'bgt']",Operability
"['bagus', 'dokter', 'detil']",Simplicity
"['alhamdulillah', 'bantu', 'saat', 'alami', 'sehat']",Operability
"['order', 'obat', 'bagus', 'layan']",Operability
"['yg', 'bagus', 'warga', 'indonesia', 'gaget']",Operability
['good'],Operability
"['layan', 'sehat', 'baik', 'dokter', 'ramah', 'kembang', 'moga', 'dokter', 'dalam', 'aplikasi']",Operability
"['alhamdulilah', 'nyari', 'obat', 'muter', 'k', 'apotek', 'susah', 'nemu', 'pake', 'halodoc', 'lgsng', 'ktmu', 'ongkir', 'gratis', 'bantu']",Operability
"['bantu', 'darurat']",Operability
"['puas', 'aplikasi']",Operability
"['good', 'aplikasi', 'membantudokter', 'a', 'jga', 'ramah']",Operability
"['good', 'aplikasi']",Operability
"['ngebantu', 'bgt', 'fix']",Operability
"['kali', 'pakai', 'halodocsuper', 'keren', 'banget', 'dahkurang', 'menit', 'obat', 'rumah', 'gratis', 'ongkir', 'terima', 'kasih', 'halodoc', 'gojek', 'bantu', 'kerjasamanyasaya', 'referensi', 'aplikasi', 'teman', 'saudara', 'biar', 'rasa', 'betapa', 'mudah', 'cari', 'obat', 'halodoc']",Simplicity
['bantu'],Operability
['bantu'],Operability
"['mantap', 'aplikasi', 'bantu', 'sesi', 'dokter', 'spesialis', 'mantap', 'dah']",Operability
['bantu'],Operability
"['puas', 'layan', 'dokter']",Operability
"['best', 'aplikasilication', 'really', 'help', 'us']",Operability
"['kirim', 'cepatsesuai', 'pesan']",Execution Efficiency
"['alhamdulilah', 'berkat', 'haldoc', 'mudah', 'msalh', 'sakit', 'bsa', 'sembuhmksh']",Simplicity
"['alhamdulillah', 'aplikasi', 'manfaat', 'serasa', 'ketemu', 'dokter', 'langsung', 'konsultasi']",Operability
"['cool', 'good', 'packing']",Operability
"['bantu', 'banget', 'dg', 'halodoc', 'apalg', 'malem', 'butuh', 'obat']",Operability
"['aplikasi', 'membantupelayanan', 'baikmerespon', 'cepatterimakasih', 'halodoc']",Execution Efficiency
